,id,intitule,description,dateCreation,dateActualisation,lieuTravail,romeCode,appellationlibelle,typeContrat,salaire,dureeTravailLibelleConverti,qualificationLibelle,secteurActiviteLibelle,langues,formations,permis,latitude,longitude
449,9776873,"DATA ENGINEER FME F/H - Système, réseaux, données (H/F)","Descriptif du poste:

Vos missions seront les suivantes :
·         le support technique aux utilisateurs
·         le développement de projets FME
·         la formation de nos clients
·         la préparation de démonstrations
·         la participation aux conférences utilisateurs et évènements marketing
·         la rédaction de spécifications
·         la réalisation d expertises
 
Vous serez encadré/e par un expert FME au sein de l'agence de Bretagne et rattaché au pôle FME basé à Perpignan.
 
 
Notre proposition
Contrat : CDI
Salaire : 32 - 40 K brut annuel selon expérience
Statut : Cadre
Horaires de travail : 35h/semaine
Lieu : Montauban-de-Bretagne - Département 35
 
Le métier se pratique principalement en distanciel avec les clients, mais des déplacements ponctuels sont à prévoir essentiellement en Région Bretagne.
 
Par ailleurs, vous pourrez bénéficier de nombreux avantages sociaux :
Télétravail partiel possible
Mutuelle santé et prévoyance compétitives
Carte déjeuner
Prime d intéressement
Forfait mobilités durables
Primes de certifications techniques
Un parcours de formation initial à nos méthodologies, à nos outils, à la géomatique et à FME (en fonction des compétences initiales)
 

Profil recherché:

Profil 
Vous disposez d une formation scientifique ou technique (Bac+4 / Bac +5).
Vous avez des compétences en gestion de données (création et gestion de bases de données, extraction, chargement, contrôle et analyse des données) et en informatique décisionnelle.
Idéalement, vous avez des compétences en géomatique et des connaissances sur un ou plusieurs des outils/technologies ci-dessous :
·         ArcGis/QGIS
·         Oracle/SQL-Server/PostgreSQL
·         AutoCAD/MicroStation
·         Python/HTML/JavaScript
·         JSon/XML
 
Vous êtes doté/e d'une aisance à l'oral comme à l'écrit, pour animer des sessions de formation et plus généralement pour communiquer avec nos clients.
 
Enfin, vous aimez le travail en équipe et avez un bon niveau d anglais professionnel.",2024-01-17,2024-01-17,35 - MONTAUBAN DE BRETAGNE,M1801,Administrateur / Administratrice de plateforme de service,CDI,,,Cadre,Programmation informatique,,,,48.206497,-2.061334
450,9734174,Data Engineer - Expert Hadoop - Freelance (H/F),"Nexoris est un cabinet de conseil dédié depuis 2010 aux consultants Indépendants du secteur IT & Financier intervenant dans les transformations métiers et SI de nos clients.
Le poste : 

Notre client, une caisse de retraite de retraite majeure, recherche un consultant Expert Hadoop (H/F) dans le cadre d'une longue mission.
Vous accompagnez la migration de Teradata vers Hadoop.
Missions :
 - Mise en place des différents silos de la migration
- aider les utilisateurs à à faire leurs requêtes 
- assurer le support fonctionnel et technique de la solution.
Profil recherché : 

- Profil de Data Engineer avec une forte expertise Hadoop
- Maîtrise de Spark
- Compétence sur Teradata
Idéalement vous avez déjà participez à la migration de plateforme Teradata vers hadoop
Mission basée à Lyon",2024-01-17,2024-01-17,69 - LYON 01,M1802,Architecte de bases de données,FRA,,,,,,,,45.758,4.835
451,167VFJL,DATA ENGINEER - BUSINESS INTELLIGENCE (H/F),"Chez K-LAGAN & Kereon, nous parions sur vous ! 

Vous êtes à la recherche d'un projet stable et durable ? Vous cherchez à vous épanouir professionnellement jour après jour ? N'hésitez pas à rejoindre notre équipe ! Vous êtes intéressé ?
Alors, je vous laisse l'opportunité d'en lire plus...

Nous sommes à la recherche d'un(e) ingénieur(e) / analyste de données hautement qualifié(e) et motivé(e) pour rejoindre notre équipe de données financières : Data Engineer BI.

Contexte : Vous jouerez un rôle essentiel dans la conception, le développement et la maintenance des solutions de données qui soutiennent les opérations financières et processus de prise de décision chez notre client, acteur majeur du marché de l'assurance (en France et à l'international).

Responsabilités :

Concevoir, développer et maintenir des pipelines de données et des processus ETL pour ingérer, transformer et charger des données provenant de diverses sources financières dans notre plateforme de données.

Vous dirigez la mise en place de l'organisation et de la gestion de l'ensemble des activités de l'entreprise, de la mise en place de l'organisation et de la gestion de l'ensemble des activités de la société.

 Développer et optimiser des requêtes SQL, des scripts PySpark, des calculs DAX et des transformations Power Query M pour extraire et manipuler des données.

Vous avez l'habitude de travailler dans un environnement sandbox sur Power BI Services (l'utilisation de Dax et Query M est obligatoire).

Utiliser efficacement les services et outils Azure pour construire des solutions de données évolutives et performantes.
Vous travaillez en étroite collaboration avec l'équipe de gestion des données pour soutenir la gouvernance des données et garantir le respect des normes et des meilleures pratiques en matière de données.

Vous superviserez l'élaboration et de la mise en œuvre d'un plan d'action pour l'amélioration de la qualité de l'eau et de l'assainissement.

Livrables demandés :

Contribuer à la livraison et au succès d'un portefeuille de projets, y compris des tâches backend telles que l'extraction de données, l'ingestion, la préparation de tables et la transformation de données, ainsi que des tâches front-end telles que les aspects de visualisation sur Power BI.

Documentation claire et complète des processus d'ingénierie des données
Environnement technique : Shine, Azure Devops, Azure et Power BI.

Expérience souhaitée :

Baccalauréat en informatique, en systèmes d'information ou dans un domaine connexe.

Expérience confirmée en tant que Data Engineer ou Data Analyst, de préférence dans le domaine de la finance ou de l'assurance. 3 ans d'expérience (hors stage-alternance).",2024-01-16,2024-01-22,75 - PARIS 16,M1805,Analyste décisionnel - Business Intelligence,CDI,"Annuel de 55000,00 Euros à 60000,00 Euros sur 12 mois",Temps plein,Cadre,"Ingénierie, études techniques",,,,48.859,2.347
452,9668482,"Data Engineer - Session Juin 2024 F/H - Système, réseaux, données (H/F)","Descriptif du poste:

A l'issue de la formation, vous serez capable de :

· Définir et piloter le choix et la mise en place d'une solution informatique adaptée à une organisation

· Gérer et optimiser des bases de données pour de grandes échelles.

· Implémenter des pipelines de données efficaces.

· Assurer la sécurité et la conformité des systèmes de données.

· Travailler avec des technologies de cloud computing.

· Collaborer avec des équipes pour intégrer des solutions de données

La formation démarrera le 19 juin et se terminera le 20 septembre 2024

Profil recherché:

· Être titulaire d'une certification professionnelle ou d'un diplôme de niveau 6 (bac+3) dans le domaine du management de projets, de l'informatique ou du développement et justifiant d'au moins une année d'expérience professionnelle dans ce secteur.

· ou être titulaire d'une certification professionnelle ou d'un diplôme de niveau 5 (bac+2) dans le domaine du management de projets, de l'informatique ou du développement et justifiant d'au moins trois ans d'expérience professionnelle dans ce secteur.

· Rigoureux, créatif, vous avez un sens aigu du service client,

· Être mobile, dynamique et capable de vous adapter rapidement,

· Avoir des compétences dans le domaine de l'analyse de données (R, Matlab...), la modélisation et/ou le développement (Java, Python, C++, JavaScript, HTML...).",2024-01-16,2024-01-16,75 - PARIS 01,M1801,Administrateur / Administratrice de plateforme de service,CDI,,,Cadre,Formation continue d'adultes,,,,48.859,2.347
453,9666105,"Data Engineer Jr sur Paris F/H - Système, réseaux, données (H/F)","Descriptif du poste:

Participer à l élaboration d architectures cibles pour la collecte, le stockage, le traitement et l analyse de données
* Concevoir, développer et déployer des flux de données complexes sur des environnements cloud (AWS / GCP / Azure)
* Assurer le suivi de la qualité des données collectées et traitées à travers la mise en place de tests automatisés
* Suivre la bonne application des règles de gouvernance des données à travers la mise en place d outils dédiés
* Participer à la mise en place de plateformes data sur le cloud et au déploiement des outils nécessaires pour le traitement et l analyse des données.
* Concevoir et déployer les outils nécessaires pour la mise à disposition des données pour les data scientists et pour les utilisateurs finaux des données
* Encadrer les équipes de consultants grâce à la formation et au coaching, et suivre la mise en place des bonnes pratiques
* Assurer une veille technologique et diffuser les connaissances via l organisation d ateliers au sein de neoxia ou de meetup ouverts à la communauté
Compétences
* Expertise sur des technologies Cloud Data : GCP, AWS, Azure
* Expertise sur une solution de Data Warehousing : Teradata, BigQuery, Redshift, Synapse, Snowflake, etc.
* Expertise sur un outil d orchestration de flux : Airflow, Luigi, etc.
* Expertise de développement sur un framework de traitement de données : Pandas et en bonus sur Spark (Python, Scala, Java) ou Dask
* Connaissances autour de technologies de event/stream processing : Kafka, Kinesis, Pub/sub, etc.
* Connaissances liées à l écosystème Hadoop (bonus)
* Connaissances en machine learning (bonus)

Profil recherché:

* Diplômé(e) en ingénierie informatique
* Plusieurs expériences 100% Data à minima pendant 2 ans.
* Dynamique et rigoureux (se), tu as un bon relationnel. Tu es à la fois autonome et à l écoute des autres. 
* Tu es passionné(e) de technologie et curieux(se) au sujet de l'évolution des pratiques d'ingénierie logicielle (Continuous Delivery, DevOps, ...)",2024-01-16,2024-01-16,75 - PARIS 09,M1801,Administrateur / Administratrice de plateforme de service,CDI,,,Cadre,Conseil en systèmes et logiciels informatiques,,,,48.877098,2.337887
454,9664084,"Alternant Data Engineer KALTDE1 F/H - Système, réseaux, données (H/F)","Descriptif du poste:

Votre mission :
* Participer aux projets R&D Big Data réalisés en interne ou chez nos clients.
* Conseiller sur les meilleurs choix techniques en fonction des cas d'usages.
* Concevoir et développer des solutions Big Data industrialisées.
* Assurer le suivi des tests et la qualité des développements réalisés.

Profil recherché:

Prérequis :
* Solide socle technique (BI / Big Data / Traitement des données / Analyse textuelle).
* Autonomie, initiative et sens de la pédagogie.
* Une maitrise, à minima, de l'un des langages suivants : Python, Java, Scala.",2024-01-16,2024-01-17,94 - FONTENAY SOUS BOIS,M1801,Administrateur / Administratrice de plateforme de service,CDD,,,Agent de maîtrise,Conseil pour les affaires et autres conseils de gestion,,,,48.850004,2.473494
455,9653328,IT DevOps / Data Engineer - Python / SQL / DevOps tools (IT) / Freelance (H/F),"Contexte de la prestation :
En salle de marchés, en interface avec les traders utilisateurs, pour une équipe 12 personnes qui assure le support et développement d?applications de trading automatisé.
 
Les traders créent et font progresser leurs outils de trading grâce à une plateforme de simulation.
Cet environnement de simulation recrée l?univers d?un vrai marche boursier avec la possibilité de rejouer les quotations, les placements d?ordres et les exécutions marches. Les journées de trading peuvent être rejouées jour par jour en faisant varier différents paramètres, permettant d?optimiser la production.
 
La mission consiste en :
Support - Développement - Recherche
 Etude des rapprochements entre la simulation et la production : Analyse des écarts : biais du simulateur, évènements particuliers, bugs, 
 Maintenir l?environnement de simulations: corrections, améliorations et ajout de fonctionnalités
 Fixer les bugs des stratégies et du backtesteur
 Garder opérationnel la plateforme de simulation
 Développer les outils nécessaires pour que les plateforme de simulation soient fiables et performantes
 Rationalisation de l?environnement de recherche
 Simulation de nouveaux modèles
Technologies utilisées dans la mission :
 Système LINUX
 Langage de script 
 Programmation 
- Python essentiellement
- C++ et design objet
 SQL",2024-01-16,2024-01-16,75,M1805,Ingénieur / Ingénieure analyste informatique,LIB,,,,,,,,,
456,9627032,"Data Engineer F/H - Système, réseaux, données (H/F)","Descriptif du poste:

Devenez le prochain collaborateur d'SII Nord en tant que : Data Engineer (H/F)
Intégré chez l'un de nos clients, vous intervenez en tant que Data Engineer au sein de l'équipe IT Data. Vous développez et gérez la maintenance de la plateforme Data et d'autres outils mais aussi des flux entre les différentes sources de données de l'entreprise. 

Vous contribuez à :
* Concevoir et développer les futures fonctionnalités de la plateforme Big Data sous Google Cloud Platform,
* Concevoir les flux d'alimentation et les tables (structure de donnée),
* Automatiser et industrialiser les flux,
* Assurer le run applicatif, le cas échéant.

Profil recherché:

Dans l'idéal (oui uniquement dans l'idéal, chez nous on ne cherche pas qu'un CV mais une collaboration durable), de formations supérieures en informatique, type Bac+3/5, vous justifiez d'une expérience significative en développement sur un environnement BI et Big Data.  

Compétences techniques :
* Maitrise des langages suivants : SQL, Python (Java/Scala serait un plus)
* Connaissances de Google Cloud Dataflow (Python)
* Anglais nécessaire à l'écrit
* Notion de programmation fonctionnelle
Au-delà des compétences techniques, vous faîtes preuve de rigueur, de curiosité et aimez relever les challenges. Vous êtes doté(e) d'un bon sens du service client, êtes organisé et pragmatique. Ces qualités vous permettent de mener à bien le projet.",2024-01-15,2024-01-15,59 - LILLE,M1801,Administrateur / Administratrice de plateforme de service,CDI,,,Cadre,Conseil en systèmes et logiciels informatiques,,,,50.630992,3.045433
457,9623751,"Data Engineer Junior F/H - Système, réseaux, données (H/F)","Descriptif du poste:

Tu es un Data engineer doté d'une première expérience professionnelle (stage, alternance, CDD, CDI) ?
Visian, cabinet de conseil IT, recherche un DATA ENGINEER en réponse aux nombreux besoins de nos clients !
Rôles et responsabilités :
* Requêter sous SQL.
* Développement sous Python et Spark de gros volumes de données.
* Participer aux ateliers de conception techniques ou fonctionnels.
* Conception et mise en place de système de gestion des données en utilisant un processus ETL avancé.
Ce que nous te proposons : 
* Un CDI dans une entreprise en pleine croissance
* Un package : télétravail, RTT, mutuelle, tickets restaurants ...
* Un environnement de travail convivial et stimulant
* Des opportunités d'évolution 
 
Nous serons ravis de te rencontrer ;). 
 
 

Profil recherché:

Pour ce poste, nous recherchons un Data Engineer avec les compétences suivantes :
* Maitrise du langage Python et SQL
* Connaissance de différents frameworks Python (Pyspark, Pytorch, ...)
* La connaissance d'API serait un plus
* Être force de propositions techniques
* Savoir travailler en équipe et en méthodes agiles
* Avoir un niveau avancé en Anglais (lu, écrit, parlé)",2024-01-15,2024-01-15,92 - COURBEVOIE,M1801,Administrateur / Administratrice de plateforme de service,CDI,,,Cadre,Conseil en systèmes et logiciels informatiques,,,,48.897998,2.256986
458,9519491,"Data Engineer F/H - Système, réseaux, données (H/F)","Descriptif du poste:


En tant que Data Engineer vos missions seront les suivantes :-  Comprendre, analyser et proposer des solutions techniques répondant aux besoins des divers clients des données de pôle data de la direction Score et Data Science ;-  Maintenance, exploitation et suivi des applications et bases de données sous sas ;- datamarts utilisateurs et recette avec les équipes de dwh LBPCF (DWH BIRD/oracle) ;- Contrôle qualité des données et sécurisation d'accès aux données ;-tableaux de bord nécessaires au pilotage de l'activité ;- Création d'outils de suivi et pilotage des traitements de production ;- Pilotage et mise en œuvre de projets en lien avec les data de la direction score et data science et en particulier la mise en place d'un environnement industrialisé big-data ;- Référent technique SAS et python. Le poste est basé à La Plaine-Saint-Denis.

Profil recherché:


Les compétences nécessaires pour ce poste:- Solide connaissance en data architecture et traitement des données ;- Maitrise de l'environnement SAS (de préférence 9.4) et de sql oracle (Une première expérience sur la plateforme SAS Viya serait appréciée) ;- Solide connaissance de l'environnement python et big-data (Une première expérience sur la plateforme Dataiku serait appréciée) ;- Maitrise de système d'exploitation UNIX et Windows (scripting, ksh, sh, bat) ;- Solide connaissance en qualité, sécurité et protection des données (RGPD) ;- Maitrise de la micro-informatique et bureautique. .
Vous avez un BAC+ 5 ingénieur obtenu à l'université université ou en école.Vous avez une expérience d'au moins 3 ans à un poste similaire.",2024-01-12,2024-01-12,93 - ST DENIS,M1801,Administrateur / Administratrice de plateforme de service,CDI,,,Cadre,Autres activités de poste et de courrier,,,,48.927213,2.361465
459,9512896,"Data Engineer F/H - Système, réseaux, données (H/F)","Descriptif du poste:

Contexte :
Dans le cadre du renfort de ses activités de recherche et développement dans les domaines de la sécurité informatique et de la Cyberdéfense, les divisions Cyber de la Direction Générale de l'Armement, site de Bruz (près de Rennes), recrutent un ou une Data Engineer.
Mission :
La personne titulaire du poste sera intégrée dans une équipe dédiée à la conception de plateformes Big Data afin d'exploiter des données d'intérêt pour la Cyberdéfense. Elle devra concevoir de nouvelles architectures et implémenter des pipelines de données distribués afin de répondre aux problématiques posées.

Mots clés : 
#bigdata #spark #hadoop #elasticsearch #java #scala

Profil recherché:

Vous avez la capacité à appréhender de nombreuses sources de données hétérogènes et à concevoir et implémenter des workflows d'ingestion, nettoyage, structuration, enrichissement et exploitation de ces mêmes données.
Titulaire d'un diplôme de niveau BAC+5 (ingénieur, master 2, etc.), vous justifiez de compétences sur l'un ou plusieurs des sujets suivants :
Stockage distribué (HDFS, )
Recherche plein texte (Elasticsearch, )
Traitements distribués (Spark, Yarn, )
Gestionnaires de workflows (Cadence ou équivalent)
Outils d exploration / visualisation (Kibana, Zeppelin, )
Outils de sécurisation et de gouvernance de la donnée (Atlas, Ranger, ou equivalent).
Bases Graph
Bases OLAP
Connaissance du domaine Cyber.

Qualités personnelles :
Bon relationnel",2024-01-12,2024-01-12,35 - RENNES,M1801,Administrateur / Administratrice de plateforme de service,CDI,,,Cadre,Défense,,,,48.110899,-1.68365
460,9509681,Consultant Data Engineer - DBT H/F,"Description de l'entreprise
 Fondée en 2014, Actinvision est un regroupement de Data Heroes accompagnant différents acteurs dans leur transformation vers une culture data. Créant un lien de confiance avec ses clients, elle donne à ces derniers les moyens d'analyser leurs innombrables données. Mêlant expertise technique de haut niveau et créativité sans limites, elle développe des approches personnalisées destinées à valoriser les données de l'organisation.
 Actinvision, c'est aujourd'hui plus de 300 clients en France et à l'international dans divers secteurs, allant de l'industrie à la grande distribution en passant par le secteur financier. Son fief se trouve dans la région Grand Est et plus précisément en Alsace, à Strasbourg. C'est de là qu'est dirigé l'ensemble des opérations, notamment mené à travers un second bureau, positionné à Paris.
 Actinvision est, en interne, une communauté multiculturelle ""fun"" orientée autour de la data et, en externe, un partenaire reconnu et privilégié par de nombreuses entreprises leaders du marché : Tableau, Alteryx, Snowflake, Microsoft, Talend, etc.
 Entreprise accréditée ""Happy at Work"" par ChooseMyCompany
 Ce recrutement s'inscrit dans le cadre d'un recrutement sur mission.
 Descriptif du poste :
 Vous serez en charge de la maintenance et des évolutions de la BI groupe. Vous serez notamment amené à  :
 * Analyser les besoins métiers (interlocuteurs métiers basés principalement à Paris, Francfort et Varsovie)
 * Créer la structure des objets de base de données (tables, vues, index,.)
 * Créer ou modifier les scripts d'alimentation en fonction des besoins métiers
 * Optimiser les requêtes d'alimentation
 * Définir et mettre en place les procédures de tests automatisés
 * Travailler en étroite collaboration avec le reste de l'équipe de développement (Paris + Budapest), l'équipe de test basée à Varsovie et l'équipe de support basée à Riga
 Description du profil :
 Vous justifiez d'une expérience minimale de 2 ans sur des environnements datawarehouse / datamart sur la technologie DBT et idéalement Teradata.
 Afin d'atteindre les objectifs qui vous sont assignés dans le cadre de vos missions, vous devrez démontrer des compétences relationnelles et techniques et plus particulièrement :
 Savoir-être :
 * Bon relationnel
 * Autonomie
 * Capacité à travailler en équipe
 * Capacités d'adaptation
 Compétences techniques :
 * Bon niveau DBT
 * Solides connaissances en base de données, idéalement sur Teradata
 * Bon niveau de SQL
 * Travail en environnements Linux
 * Une connaissance de Python serait un plus
 Compte tenu de la dimension internationale de notre client, l'anglais courant est indispensable, ainsi qu'une capacité d'adaptation permettant d'évoluer favorablement dans un contexte multiculturel. Une expérience à l'international est un sérieux atout.
 Type d'emploi : Temps plein, CDI
 Salaire : 42 000,00€ à 65 000,00€ par an
 Avantages :
 * RTT
 Programmation :
 * Du lundi au vendredi
 * Travail en journée
 Types de primes et de gratifications :
 * Primes
 Lieu du poste : Télétravail hybride (75004 Paris 4e)",2024-01-12,2024-01-12,75 - Paris (Dept.),M1802,Data manager,CDI,,,,,,,,,
461,9493073,DATA ENGINEER CLOUD (H/F),"Fondée en 2005, TRIMANE est un cabinet de conseil et une société de service spécialisée en Data Intelligence (BI et Big Data), notre mission est de créer de la valeur à partir des données disponibles dans les entreprises, en s'appuyant sur des approches algorithmiques innovantes, des méthodologies spécifiques et de nombreuses technologies.
En tant que spécialiste Data, nous sommes reconnus pour le très haut niveau d'expertise de nos consultants et de notre retour d'expérience en la matière.
Nous accompagnons nos clients du secteur public ou privé sur des prestations de Conseil, MOA et MOE, autour du traitement et l'analyse des data, quel que soit l'environnement technique (BI, Big Data, Cloud, Machine Learning, Deep Learning, NLP, etc.) ou sur les aspects méthodologiques (Gestion de projet, Agile, DataOps, stratégie Data Gouvernance, organisation Data Driven').
Société à taille humaine, nous recrutons, avant tout, des personnes passionnées désirant intégrer une vraie communauté et construire ensemble une relation durable et de confiance.
Rejoindre Trimane c'est :
->  Un triple suivi de carrière avec vos référents technique, RH et commercial,
->  Un accès en illimité à nos plateformes de formations, des certifications, des formations en interne autour en BI, Big Data, Machine Learning, Blockchain, développement web et logiciels software,
->  Des ateliers de veilles technologiques sur des sujets innovants,
->  Un CSE avec des afterworks, des escapes games, et autres activités d'équipe,
->  Participer à l'aventure The Blockchain Group, un groupe d'entrepreneurs, composé de différentes entités proposant des offres de services complémentaires (digital, blockchain, Data...) et des projets communs.
Le poste : 

Dans le cadre du développement de notre communauté Cloud, vous aurez pour principales missions'd'accompagner nos clients dans leur transformation digitale par la mise en place de projets cloud.
Votre mission sera de :
* Concevoir et développer des outils de traitements et processing de données
* Déploiement, industrialisation et tests de solutions développées,
* Monitoring et analyse de flux de données.
* Rédiger les rapports d'analyse de données, et assurer la présentation au client
* Savoir utiliser les outils d'analyse et de visualisation de données
* Assurer une veille technologique soutenue en lien avec les éditeurs
* Intervenir en tant qu'expert pour conseiller, cadrer et transformer des infrastructures, afin que nos clients puissent garder le contrôle et tirer pleinement parti du cloud
Points forts du poste?: 
* Rejoignez une équipe d'experts et de passionnés en Data 
* Participez à des projets innovants d'envergure nationale et internationale avec de forts enjeux économiques, réglementaires, organisationnels et techniques 
* Fonctions pluridisciplinaires': Conseil, gestion de projet, développement, formation, Recherche / Innovation, porteur d'offre Cloud' 
* Participer et devenir un véritable pilier à la création et au développement des activités stratégiques de TRIMANE.
Profil recherché : 

* Formation ingénieur ou universitaire de niveau Bac+5 ou plus à dominante informatique et mathématiques 
* Expérience minimale de 3 ans réussie en data engineering
* Connaissance des techniques et outils de traitement de la donnée en python, Spark/Hadoop dans un environnement cloud 
* Vous parlez très bien anglais et français vous permettant d'échanger avec des équipes internationales.
* Vous êtes curieux, force de proposition, avec une vraie culture du résultat, vous appréciez le travail en équipe. Vous aimez les défis et êtes passionné par les enjeux techniques à forte valeur ajoutée.",2024-01-11,2024-01-11,31 - TOULOUSE,M1802,Architecte de bases de données,CDI,,,,,,,,43.604082,1.433805
462,9482281,"Data Engineer - Bordeaux, France (H/F) / Astek.","CE QUE NOUS ALLONS ACCOMPLIR ENSEMBLE :Nous rejoindre en tant que Data Engineer (H/F) dans le retail et relever un challenge dans un environnement technique innovant et stratégique.VOTRE FUTURE EQUIPE :Au sein d'un environnement riche et complexe, vous évoluerez avec des experts passionnés à la fois techniques et fonctionnels (Ingénieurs spécialisées, chefs de projet, scrum master, product owner, analystes.).VOTRE MISSION (.SI VOUS L'ACCEPTEZ !) : Qualifier les données et les résultatsConception technique des solutionsDécliner les impacts de la stratégie et des innovations technologiques au sein des processus et outils de l'exploitant SIAssurer l'accompagnement et le déploiement des évolutions des processus et outilsContribuer aux programmes de transformation DevOps, Cloud et catalogues des offres SIDévelopper des fonctions transverses et les « uses cases »Accompagner la phase de mise en production VOTRE STACK DE JEU : Système d'exploitation LinuxBig data (Hadoop, Spark, Scala)Cloud computing (GCP.)SQLDataviz : Power BI Kubernetes et OpenShiftGitlab & DockerHubDes notions en développement feront la différence ! LES PETITS PLUS DU PROJET :Vous évoluerez au sein d'une équipe impliquée et réactive et interviendrez sur un projet polyvalent et à forte valeur ajoutée.VOUS ?Diplômé(e) d'une école d'ingénieur ou équivalent de niveau Bac. Vous justifiez idéalement d'une expérience d'au moins 2 ans sur un poste similaire.Autonome, dynamique et proactif, vous avez de bonnes capacités d'analyse et de pédagogie.Vous n'avez pas peur du challenge et souhaitez rejoindre un projet critique à forte valeur ajoutée ?Ce descriptif vous interpelle ?Alors ce poste est fait pour vous, n'hésitez plus et rejoignez l'aventure Astek !",2024-01-11,2024-01-21,33 - BORDEAUX,M1802,Analyste en vulnérabilité de code logiciel,CDI,,,,,,,,44.851895,-0.587877
463,9467559,"Data Engineer F/H - Système, réseaux, données (H/F)","Descriptif du poste:

Vous aurez le rôle de support technique aux équipes d analyse : structurer les données, réaliser des analyses « statistiques » ou « techniques » sur les données, développer des outils d analyse
Vous mènerez des études afin d évaluer les nouvelles technologies dans le domaine du Big Data, Data Mining ou Machine Learning afin d identifier les solutions les plus pertinentes.
Vous serez en charge de :
* Participer à la définition des besoins et à la rédaction des User Stories,
* Collaborer avec les Data Scientists au développement des modules d analyse de donnée,
* Concevoir et construire des architectures de données,
* Intégrer des sources de données,
* Vous assurez que les données sont facilement accessibles et que leur exploitation fonctionne comme demandé, même dans des circonstances hautement évolutives,
* Exécuter des processus ETL (extraire / transformer / charger) à partir d'ensembles de données complexes et / ou volumineux.

Profil recherché:

* Vous êtes habitué à travailler aussi bien avec des méta-données qu avec des données non-structurées. A cet effet vous maitrisez un ou plusieurs des concepts comme l ETL, le Data mining le Machine learning, les Big data ou encore la Théorie des graphes par exemple,
* Vous maitrisez les bases de l analyse statistique,
* Vous êtes apte à rédiger des scripts en Python (pyspark) et/ou R, et une connaissance d'autres langages de programmation comme Java, Scala ou SAS est un plus,
* Vous êtes familiarisé avec l outil Power BI.
* Une expérience avec des infrastructures Azure.",2024-01-11,2024-01-11,75 - PARIS 01,M1801,Administrateur / Administratrice de plateforme de service,CDI,,,Cadre,"Ingénierie, études techniques",,,,48.859,2.347
464,9462227,"Data Engineer F/H - Système, réseaux, données (H/F)","Descriptif du poste:


Comprendre, analyser et proposer des solutions techniques répondant aux besoins des divers clients des données de pôle data de la direction Score et Data Science ;Gérer la maintenance, l'exploitation et le suivi des applications et bases de données sous sas ;Participer aux différentes phases de conception des datamarts utilisateurs et recette avec les équipes de dwh LBPCF (DWH BIRD/oracle) ;Contrôler la qualité des données et sécurisation d'accès aux données ;Exporter de données, requêtage et production de reportings et tableaux de bord nécessaires au pilotage de l'activité ;Créer des outils de suivi et piloter le des traitements de production ;Piloter et mettre en œuvre des projets en lien avec les data de la direction score et data science et en particulier la mise en place d'un environnement industrialisé big-data ;Gérer l'administration et la maintenance de la plateforme SAS et les environnements python. Le poste est basé à La Plaine-Saint-Denis.

Profil recherché:


Vous êtes reconnu pour votre autonomie et organisation.Vous êtes rigoureux et possédez des facilités de présentation écrite et orale des résultats..
Vous êtes titulaire d'un Bac + 4/5 en ingénierie et disposer d'une expérience d'au moins 3 ans à un poste similaire.Une première expérience sur la plateforme SAS Viya et Dataiku serait appréciée.Vous possédez de solides connaissances en data architecture et traitement des données.Les environnements SAS (de préférence 9.4) et de SQL oracle n'ont plus de secret pour vous.Vous avez une parfaite connaissance de l'environnement python et big-data. Vous maitrisez le système d'exploitation",2024-01-11,2024-01-11,93 - ST DENIS,M1801,Administrateur / Administratrice de plateforme de service,CDI,,,Cadre,Autres activités de poste et de courrier,,,,48.927213,2.361465
